Unnamed: 0,Title,Verification_Status
5418.0,พบเชื้อไวรัสโคโรนาสายพันธุ์ใหม่กำลังระบาดในไทย ข่าวปลอม สร้างความหวาดกลัวให้แก่ประชาชน อย่าแชร์!,ข่าวปลอม
1175.0, https://th.set01-or.com/main/home เว็บไซต์ของตลาดหลักทรัพย์แห่งประเทศไทย เปิดพอร์ตให้ร่วมลงทุน,ข่าวปลอม
7976.0, เพจ GULF Binance เปิดบัญชีเทรดหลักพัน โดยนักวิเคราะห์การลงทุนที่ได้รับรองจาก ก.ล.ต.,ข่าวปลอม
1843.0, ดื่มน้ำอัดลมเสี่ยงเป็นโรคมะเร็ง,ข่าวปลอม
1746.0, เคี้ยวเมล็ดมะละกอสุก วันละ 3 เม็ด แล้วกลืนไม่ต้องกินน้ำตาม รักษามะเร็งระยะสุดท้ายเห็นผลใน 1 เดือน,ข่าวปลอม
7010.0, ผลิตภัณฑ์ Hadar ช่วยบำรุงดูแลดวงตาและรักษาโรคตาต้อต่าง ๆ,ข่าวปลอม
2329.0, เวลาเที่ยงคืนถึงตี 3 รังสีคอสมิกเข้าใกล้โลก หากเปิดมือถือไว้ร่างกายจะได้รับอันตราย,ข่าวปลอม
2358.0, รถโดยสาร – รถบรรทุก ที่มีค่าควันดำเกินกำหนด มีโทษปรับ 2 หมื่นบาท,ข่าวปลอม
8798.0," ปตท. เปิดให้ร่วมลงทุน เริ่มต้น 1,092 บาท พร้อมรับส่วนแบ่งและรับประกันเงินต้น 100%",ข่าวปลอม
8827.0, รับทำใบขับขี่ทุกประเภท ไม่ต้องสอบเอง ถูกกฎหมาย ผ่านเพจ จินนิภา,ข่าวปลอม
1785.0, ดื่มน้ำกระชาย น้ำผึ้ง มะนาวช่วยลดน้ำหนัก,ข่าวปลอม
7747.0, เจ้าหน้าที่การไฟฟ้าโทรแจ้งประชาชนให้แอดไลน์ และติดตั้งแอปฯ เพื่อลดค่าไฟ,ข่าวปลอม
4941.0, ขวดพลาสติก PET ถ้าใช้ซ้ำทำให้ได้รับสารเคมีปนเปื้อน,ข่าวปลอม
4454.0, ยาดมสมุนไพรกระชายขาว สูดดมช่วยดักจับเชื้อโควิด ก่อนลงปอด,ข่าวปลอม
3146.0," ตลาดหลักทรัพย์แห่งประเทศไทยเปิดพอร์ต เริ่มต้นเพียง 750 บาท กำไร 10,000 บาท",ข่าวปลอม
3482.0," ออมสินเปิดให้กู้ยืมเงิน 5,000 – 500,000 บาท ผ่านไลน์",ข่าวปลอม
3951.0, สหรัฐอเมริกาประกาศห้ามนำเข้าผลไม้ของประเทศไทย เช่น มะพร้าวน้ำหอม,ข่าวปลอม
7726.0, พฤติกรรมการดูดนิ้ว กัดเล็บ ของเด็ก ช่วยให้รอดพ้นจากโรคภูมิแพ้เมื่อโตขึ้นได้,ข่าวปลอม
1675.0, หลังพายุดีเปรสชันผ่านไป จะมีพายุเข้ามาทางเดิมอีก ประมาณช่วงวันที่ 3-4 ต.ค. 66,ข่าวปลอม
998.0, หน้ามืดหลังตื่นนอนบ่อย เป็นสัญญาณหัวใจอ่อนแอ,ข่าวปลอม
1357.0, ผลิตภัณฑ์ Wiberty ป้องกันอาการตาเลอะเลือน จอประสาทตาเสื่อม ช่วยเพิ่มน้ำหล่อลื่นในดวงตา ลดอาการตาแห้ง ปวดตา,ข่าวปลอม
5659.0, คณบดีคณะแพทยศาสตร์ศิริราชพยาบาล แจ้งวิธีปฏิบัติตัวในช่วงการแพร่ระบาดเชื้อไวรัสโควิด-19,ข่าวปลอม
3529.0," ธ. กรุงไทย ธ. ออมสิน ปล่อยสินเชื่อเพื่อคุณ สูงสุด 500,000 บาท ผ่าน WWW.สินเชื่อเพื่อคุณ.NET และไลน์",ข่าวปลอม
5433.0,กรมการจัดหางานเปิดโอกาสทำงานเกาหลี ญี่ปุ่น และต่างประเทศได้ง่ายๆ ไม่ยุ่งยาก พร้อมโอนเงินเพื่อจองสิทธิ์ ข่าวปลอม หลอกลวงประชาชน อย่าหลงเชื่อ!!,ข่าวปลอม
